product_id,name,variant_label,image,cost_price,sell_price,profit,match_status
PROD-0215,Merry Hat Vintage Dad Cap Santa Reindeer Holiday,Color: Red Wine,https://i.ibb.co/7xnd4Bc9/0223-merry-christmas-hat-vintage-dad-cap-santa-reindeer-png.png,"₦44,660","₦56,900","₦12,240",matched_variant
PROD-0216,Military Army Combat Uniform Coat Unisex Large,,https://i.ibb.co/B5N6Q2yK/0224-military-army-combat-uniform-coat-unisex-large-lon-png.png,"₦47,572","₦62,900","₦15,328",matched
PROD-0217,Military Camo Army Usmc Desert Camouflage,,https://i.ibb.co/BHxktD59/0225-military-camo-army-usmc-desert-camouflage-coverall-jpg.jpg,"₦63,470","₦82,000","₦18,530",matched
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 13 X 19.6 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦83,174","₦106,000","₦22,826",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 4.9 X 19.6 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦51,800","₦69,900","₦18,100",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 4.9 X 23 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦51,800","₦69,900","₦18,100",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 4.9 X 32.8 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦71,500","₦90,900","₦19,400",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 5 X 13 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦43,400","₦56,000","₦12,600",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 6.5 X 10 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦43,400","₦56,000","₦12,600",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 6.6 X 13 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦46,200","₦61,500","₦15,300",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 9.8 X 13Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦63,000","₦81,500","₦18,500",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Desert Camouflage • Size: 9.8 X 16.4 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦67,574","₦89,900","₦22,326",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 13 X 19.6 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦101,374","₦129,900","₦28,526",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 26 X 26 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦184,778","₦220,900","₦36,122",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 3 X 6.6 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦25,568","₦35,900","₦10,332",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 4.9 X 19.6 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦58,772","₦74,500","₦15,728",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 4.9 X 23 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦61,544","₦80,900","₦19,356",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 4.9 X 32.8 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦77,974","₦99,900","₦21,926",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 5 X 13 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦43,400","₦56,000","₦12,600",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 6.6 X 13 Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦54,600","₦70,900","₦16,300",matched_variant
PROD-0218,Military Camo Net Camouflage Netting Hunting,Color: Jungle Camouflage • Size: 9.8 X 13Ft,https://i.ibb.co/nNSyN19n/0226-military-camo-net-camouflage-netting-hunting-campi-jpg.jpg,"₦65,800","₦84,500","₦18,700",matched_variant
PROD-0219,Military Issued ACU Boonie Hat-NEW,Size: 7,https://i.ibb.co/nMCnrnf3/0227-military-issued-acu-boonie-hat-new-jpg.jpg,"₦44,970","₦59,900","₦14,930",matched_variant
PROD-0219,Military Issued ACU Boonie Hat-NEW,Size: 7 1/2,https://i.ibb.co/nMCnrnf3/0227-military-issued-acu-boonie-hat-new-jpg.jpg,"₦67,172","₦86,000","₦18,828",matched_variant
PROD-0219,Military Issued ACU Boonie Hat-NEW,Size: 7 1/4,https://i.ibb.co/nMCnrnf3/0227-military-issued-acu-boonie-hat-new-jpg.jpg,"₦67,172","₦86,000","₦18,828",matched_variant
PROD-0219,Military Issued ACU Boonie Hat-NEW,Size: 7 3/4,https://i.ibb.co/nMCnrnf3/0227-military-issued-acu-boonie-hat-new-jpg.jpg,"₦67,172","₦86,000","₦18,828",matched_variant
PROD-0220,Military Issued ACU Patrol Cap-NEW,Size: 7,https://i.ibb.co/MyJ23jWG/0228-military-issued-acu-patrol-cap-new-jpg.jpg,"₦32,970","₦43,900","₦10,930",matched_variant
PROD-0220,Military Issued ACU Patrol Cap-NEW,Size: 7 1/2,https://i.ibb.co/MyJ23jWG/0228-military-issued-acu-patrol-cap-new-jpg.jpg,"₦48,972","₦64,900","₦15,928",matched_variant
PROD-0220,Military Issued ACU Patrol Cap-NEW,Size: 7 1/8,https://i.ibb.co/MyJ23jWG/0228-military-issued-acu-patrol-cap-new-jpg.jpg,"₦32,970","₦43,900","₦10,930",matched_variant
PROD-0221,Military US Army Camo Coat Hot Weather Woodland,,https://i.ibb.co/gbbFRT9x/0229-military-us-army-camo-coat-hot-weather-woodland-co-jpg.jpg,"₦48,000","₦63,900","₦15,900",matched
PROD-0222,Minimalist Style Personalized Couple's Birthstone,,https://i.ibb.co/j0gSxMG/0230-minimalist-style-personalized-couples-birthstone-r-webp.webp,"₦46,699","₦62,500","₦15,801",matched
PROD-0223,Mnodian 925 Sterling Silver Double-layer Four,,https://i.ibb.co/zWsPxjSM/0231-mnodian-925-sterling-silver-double-layer-four-leaf-webp.webp,"₦43,045","₦56,000","₦12,955",matched
PROD-0224,Mocanie Fashion 925 Sterling Silver Simple White,Gem Color: Black Color,https://i.ibb.co/21RQPDQj/0232-mocanie-fashion-925-sterling-silver-simple-white-b-webp.webp,"₦34,120","₦44,900","₦10,780",matched_variant
PROD-0224,Mocanie Fashion 925 Sterling Silver Simple White,Gem Color: White Color,https://i.ibb.co/21RQPDQj/0232-mocanie-fashion-925-sterling-silver-simple-white-b-webp.webp,"₦34,120","₦44,900","₦10,780",matched_variant
PROD-0225,Modain Irregular Line Heart Fashion Ear Studs 925,Gem Color: G9419 Aixin,https://i.ibb.co/rRbTNf0v/0233-modain-irregular-line-heart-fashion-ear-studs-925-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0225,Modain Irregular Line Heart Fashion Ear Studs 925,Gem Color: G9419 Sanjiao,https://i.ibb.co/rRbTNf0v/0233-modain-irregular-line-heart-fashion-ear-studs-925-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0225,Modain Irregular Line Heart Fashion Ear Studs 925,Gem Color: G9419 Xingxing,https://i.ibb.co/rRbTNf0v/0233-modain-irregular-line-heart-fashion-ear-studs-925-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0225,Modain Irregular Line Heart Fashion Ear Studs 925,Gem Color: G9419 Zhengfang,https://i.ibb.co/rRbTNf0v/0233-modain-irregular-line-heart-fashion-ear-studs-925-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0226,Modian Drop Multicolor Crystal Dazzling Necklace,Gem Color: Gold Color,https://i.ibb.co/VccJNhSt/0234-modian-drop-multicolor-crystal-dazzling-necklace-f-webp.webp,"₦44,306","₦56,900","₦12,594",matched_variant
PROD-0226,Modian Drop Multicolor Crystal Dazzling Necklace,Gem Color: Silver Color,https://i.ibb.co/VccJNhSt/0234-modian-drop-multicolor-crystal-dazzling-necklace-f-webp.webp,"₦44,306","₦56,900","₦12,594",matched_variant
PROD-0227,Modian 0.25ct Moissanite Bezel Setting Bracelet,,https://i.ibb.co/xSzyNS96/0235-modian-025ct-moissanite-bezel-setting-bracelet-for-webp.webp,"₦42,712","₦55,000","₦12,288",matched
PROD-0228,Modian 0.5 Carat D Color Moissanite Lock Pendant,,https://i.ibb.co/zTWyQgNh/0236-modian-05-carat-d-color-moissanite-lock-pendant-ne-webp.webp,"₦53,335","₦68,900","₦15,565",matched
PROD-0229,Modian 0.5 Carat Moissanite Necklace D Color Vvs1,,https://i.ibb.co/LXgjf9nf/0237-modian-05-carat-moissanite-necklace-d-color-vvs1-l-webp.webp,"₦53,372","₦68,900","₦15,528",matched
PROD-0230,Modian 0.5Ct D Color Light Green Moissanite Swing,,https://i.ibb.co/mVt0zmnF/0238-modian-05ct-d-color-light-green-moissanite-swing-h-webp.webp,"₦84,418","₦109,900","₦25,482",matched
PROD-0231,Modian 0.5Ct D Color Rhombic Moissanite Ear,,https://i.ibb.co/n8kH3YLj/0239-modian-05ct-d-color-rhombic-moissanite-ear-buckles-webp.webp,"₦67,489","₦86,000","₦18,511",matched
PROD-0232,Modian 0.5ct D Color Vvs1 Round Moissanite Ring,Gem Color: 0 5Ct5Mm • Ring Size: 5,https://i.ibb.co/q3pTsQQZ/0240-modian-05ct-d-color-vvs1-round-moissanite-ring-925-webp.webp,"₦87,188","₦110,900","₦23,712",matched_variant
PROD-0232,Modian 0.5ct D Color Vvs1 Round Moissanite Ring,Gem Color: 0 5Ct5Mm • Ring Size: 6,https://i.ibb.co/q3pTsQQZ/0240-modian-05ct-d-color-vvs1-round-moissanite-ring-925-webp.webp,"₦87,188","₦110,900","₦23,712",matched_variant
PROD-0232,Modian 0.5ct D Color Vvs1 Round Moissanite Ring,Gem Color: 0 5Ct5Mm • Ring Size: 7,https://i.ibb.co/q3pTsQQZ/0240-modian-05ct-d-color-vvs1-round-moissanite-ring-925-webp.webp,"₦87,188","₦110,900","₦23,712",matched_variant
PROD-0232,Modian 0.5ct D Color Vvs1 Round Moissanite Ring,Gem Color: 0 5Ct5Mm • Ring Size: 8,https://i.ibb.co/q3pTsQQZ/0240-modian-05ct-d-color-vvs1-round-moissanite-ring-925-webp.webp,"₦87,188","₦110,900","₦23,712",matched_variant
PROD-0232,Modian 0.5ct D Color Vvs1 Round Moissanite Ring,Gem Color: 0 5Ct5Mm • Ring Size: 9,https://i.ibb.co/q3pTsQQZ/0240-modian-05ct-d-color-vvs1-round-moissanite-ring-925-webp.webp,"₦87,188","₦110,900","₦23,712",matched_variant
PROD-0233,Modian 0.5ct Moissanite Bracelet 925 Sterling,,https://i.ibb.co/BHPFd57J/0241-modian-05ct-moissanite-bracelet-925-sterling-silve-webp.webp,"₦43,045","₦56,000","₦12,955",matched
PROD-0234,Modian 0.5ct Vvs1 D Color Moissanite Bracelet,,https://i.ibb.co/N62rVvDv/0242-modian-05ct-vvs1-d-color-moissanite-bracelet-class-webp.webp,"₦50,485","₦66,000","₦15,515",matched
PROD-0235,Modian 0.5Ct Vvs1 Moissanite Rings 925 Sterling,Gem Color: Msr0119 • Ring Size: 5,https://i.ibb.co/YBcr2ctN/0243-modian-05ct-vvs1-moissanite-rings-925-sterling-sil-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0235,Modian 0.5Ct Vvs1 Moissanite Rings 925 Sterling,Gem Color: Msr0119 • Ring Size: 6,https://i.ibb.co/YBcr2ctN/0243-modian-05ct-vvs1-moissanite-rings-925-sterling-sil-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0235,Modian 0.5Ct Vvs1 Moissanite Rings 925 Sterling,Gem Color: Msr0119 • Ring Size: 7,https://i.ibb.co/YBcr2ctN/0243-modian-05ct-vvs1-moissanite-rings-925-sterling-sil-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0235,Modian 0.5Ct Vvs1 Moissanite Rings 925 Sterling,Gem Color: Msr0119 • Ring Size: 8,https://i.ibb.co/YBcr2ctN/0243-modian-05ct-vvs1-moissanite-rings-925-sterling-sil-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0235,Modian 0.5Ct Vvs1 Moissanite Rings 925 Sterling,Gem Color: Msr0119 • Ring Size: 9,https://i.ibb.co/YBcr2ctN/0243-modian-05ct-vvs1-moissanite-rings-925-sterling-sil-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0236,Modian 0.8 Carat D Color Classic Halo Moissanite,,https://i.ibb.co/fVfMZxMk/0244-modian-08-carat-d-color-classic-halo-moissanite-pe-webp.webp,"₦59,555","₦75,000","₦15,445",matched
PROD-0237,Modian 0.8ct D Color Heart Moissanite 925,Gem Color: 0 80Ct X 1 • Ring Size: 5,https://i.ibb.co/nqPy44SG/0245-modian-08ct-d-color-heart-moissanite-925-sterling-webp.webp,"₦56,266","₦71,500","₦15,234",matched_variant
PROD-0237,Modian 0.8ct D Color Heart Moissanite 925,Gem Color: 0 80Ct X 1 • Ring Size: 6,https://i.ibb.co/nqPy44SG/0245-modian-08ct-d-color-heart-moissanite-925-sterling-webp.webp,"₦56,266","₦71,500","₦15,234",matched_variant
PROD-0237,Modian 0.8ct D Color Heart Moissanite 925,Gem Color: 0 80Ct X 1 • Ring Size: 7,https://i.ibb.co/nqPy44SG/0245-modian-08ct-d-color-heart-moissanite-925-sterling-webp.webp,"₦56,266","₦71,500","₦15,234",matched_variant
PROD-0237,Modian 0.8ct D Color Heart Moissanite 925,Gem Color: 0 80Ct X 1 • Ring Size: 8,https://i.ibb.co/nqPy44SG/0245-modian-08ct-d-color-heart-moissanite-925-sterling-webp.webp,"₦56,266","₦71,500","₦15,234",matched_variant
PROD-0237,Modian 0.8ct D Color Heart Moissanite 925,Gem Color: 0 80Ct X 1 • Ring Size: 9,https://i.ibb.co/nqPy44SG/0245-modian-08ct-d-color-heart-moissanite-925-sterling-webp.webp,"₦56,266","₦71,500","₦15,234",matched_variant
PROD-0238,Modian 0.8ct D Color Moissanite Luxury Bracelet,,https://i.ibb.co/LDshNjYr/0246-modian-08ct-d-color-moissanite-luxury-bracelet-925-webp.webp,"₦65,030","₦83,900","₦18,870",matched
PROD-0239,Modian 1 Carat D Color Moissanite Pendant Necklace,,https://i.ibb.co/CKJbvG9y/0247-modian-1-carat-d-color-moissanite-pendant-necklace-webp.webp,"₦61,455","₦80,900","₦19,445",matched
PROD-0240,Modian 1 Carat D Color Moissanite Stud Earrings,Gem Color: 0 5Ct5Mm X 2,https://i.ibb.co/FbSfjp9V/0248-modian-1-carat-d-color-moissanite-stud-earrings-92-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0240,Modian 1 Carat D Color Moissanite Stud Earrings,Gem Color: 1 0Ct6 5Mm X 2,https://i.ibb.co/FbSfjp9V/0248-modian-1-carat-d-color-moissanite-stud-earrings-92-webp.webp,"₦63,060","₦81,500","₦18,440",matched_variant
PROD-0241,Modian 1 Carat D Color Round Bezel Setting,,https://i.ibb.co/4Z37zb69/0249-modian-1-carat-d-color-round-bezel-setting-moissan-webp.webp,"₦52,106","₦69,900","₦17,794",matched
PROD-0242,Modian 1 Carat Square Cushion Cut Halo Moissanite,,https://i.ibb.co/Z6L5P7qD/0250-modian-1-carat-square-cushion-cut-halo-moissanite-webp.webp,"₦61,380","₦80,900","₦19,520",matched
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe672G,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦22,886","₦31,500","₦8,614",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe672S,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦22,886","₦31,500","₦8,614",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe678G,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦19,845","₦28,500","₦8,655",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe678S,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦19,845","₦28,500","₦8,655",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe679,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦19,845","₦28,500","₦8,655",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe784G,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0243,Modian 1 PCS Ear Cuff Real 925 Sterling Silver,Gem Color: Rhe784S,https://i.ibb.co/5X43zJFX/0251-modian-1-pcs-ear-cuff-real-925-sterling-silver-rai-webp.webp,"₦27,292","₦37,900","₦10,608",matched_variant
PROD-0244,Modian 1.00Ct 2.00Ct Moissanite D Color Lab,Gem Color: 0 5Ct5Mm X 2,https://i.ibb.co/8Zc8tDv/0252-modian-100ct-200ct-moissanite-d-color-lab-diamond-webp.webp,"₦50,879","₦66,500","₦15,621",matched_variant
PROD-0244,Modian 1.00Ct 2.00Ct Moissanite D Color Lab,Gem Color: 1 0Ct6 5Mm X 2,https://i.ibb.co/8Zc8tDv/0252-modian-100ct-200ct-moissanite-d-color-lab-diamond-webp.webp,"₦63,060","₦81,500","₦18,440",matched_variant
PROD-0245,Modian 1.00ct Moissanite Earrings,,https://i.ibb.co/7dRWnKf5/0253-modian-100ct-moissanite-earrings-for-women-925-ste-webp.webp,"₦56,266","₦71,500","₦15,234",matched
PROD-0246,Modian 1.0ct D Color Moissanite Hoop Earrings 925,,https://i.ibb.co/GfpvjTgP/0254-modian-10ct-d-color-moissanite-hoop-earrings-925-s-webp.webp,"₦61,934","₦80,900","₦18,966",matched
PROD-0247,Modian 1.0ct D Color Moissanite Hoop Earrings Lab,Gem Color: 0 5Ct5 0Mm X 2,https://i.ibb.co/JRNnrw44/0255-modian-10ct-d-color-moissanite-hoop-earrings-lab-c-webp.webp,"₦48,372","₦63,900","₦15,528",matched_variant
PROD-0247,Modian 1.0ct D Color Moissanite Hoop Earrings Lab,Gem Color: 1 0Ct6 5Mm X 2,https://i.ibb.co/JRNnrw44/0255-modian-10ct-d-color-moissanite-hoop-earrings-lab-c-webp.webp,"₦57,317","₦72,900","₦15,583",matched_variant
PROD-0248,Modian 1.5 Carat Oval Moissanite Pendant 925,,https://i.ibb.co/SwJThzSK/0256-modian-15-carat-oval-moissanite-pendant-925-sterli-webp.webp,"₦75,034","₦93,900","₦18,866",matched
PROD-0249,Modian 100% 925 Sterling Silver Adjustable,,https://i.ibb.co/PZ6SFpvK/0257-modian-100-925-sterling-silver-adjustable-sparklin-webp.webp,"₦34,111","₦44,900","₦10,789",matched
PROD-0250,Modian 100% 925 Sterling Silver Astract Human,Gem Color: Rhe779G,https://i.ibb.co/GvN9SLRH/0258-modian-100-925-sterling-silver-astract-human-face-webp.webp,"₦36,135","₦48,900","₦12,765",matched_variant
PROD-0250,Modian 100% 925 Sterling Silver Astract Human,Gem Color: Rhe779S,https://i.ibb.co/GvN9SLRH/0258-modian-100-925-sterling-silver-astract-human-face-webp.webp,"₦36,135","₦48,900","₦12,765",matched_variant
PROD-0251,Modian 100% 925 Sterling Silver Blue Crystal,Gem Color: Rose Gold Color,https://i.ibb.co/BH3Ky03k/0259-modian-100-925-sterling-silver-blue-crystal-design-webp.webp,"₦35,360","₦49,900","₦14,540",matched_variant
PROD-0251,Modian 100% 925 Sterling Silver Blue Crystal,Gem Color: Silver Color,https://i.ibb.co/BH3Ky03k/0259-modian-100-925-sterling-silver-blue-crystal-design-webp.webp,"₦35,360","₦49,900","₦14,540",matched_variant
PROD-0252,Modian 100% 925 Sterling Silver Bright Animal Fox,,https://i.ibb.co/whtx2Bvv/0260-modian-100-925-sterling-silver-bright-animal-fox-e-webp.webp,"₦36,110","₦48,900","₦12,790",matched
PROD-0253,Modian 100% 925 Sterling Silver Charm Flower,Gem Color: Rose Gold Color,https://i.ibb.co/hRx6cXhF/0261-modian-100-925-sterling-silver-charm-flower-elegan-webp.webp,"₦43,045","₦56,000","₦12,955",matched_variant
PROD-0253,Modian 100% 925 Sterling Silver Charm Flower,Gem Color: Silver Color,https://i.ibb.co/hRx6cXhF/0261-modian-100-925-sterling-silver-charm-flower-elegan-webp.webp,"₦43,045","₦56,000","₦12,955",matched_variant
PROD-0254,Modian 100% 925 Sterling Silver Classic Circle,Gem Color: Gold Color,https://i.ibb.co/k2ppbV99/0262-modian-100-925-sterling-silver-classic-circle-spar-webp.webp,"₦38,776","₦51,500","₦12,724",matched_variant
PROD-0254,Modian 100% 925 Sterling Silver Classic Circle,Gem Color: Silver Color,https://i.ibb.co/k2ppbV99/0262-modian-100-925-sterling-silver-classic-circle-spar-webp.webp,"₦38,776","₦51,500","₦12,724",matched_variant
PROD-0255,Modian 100% 925 Sterling Silver Classic Simple,Gem Color: Gold Color • Ring Size: 5,https://i.ibb.co/3m1k9h49/0263-modian-100-925-sterling-silver-classic-simple-hear-webp.webp,"₦37,865","₦50,900","₦13,035",matched_variant
